issued_at,issued_day,model,target_ts,horizon,point,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
2026-09-13T12:03:14Z,2026-09-13,tabicl,2026-09-15,3,20.5714,16.7849,18.0390,19.0125,19.7591,20.4345,21.0901,21.8814,22.9189,24.4146
2026-09-14T13:01:16Z,2026-09-14,tabicl,2026-09-15,2,21.6337,18.5358,19.5959,20.4110,21.0173,21.5595,22.1121,22.7258,23.5660,24.7777
2026-09-15T11:53:38Z,2026-09-15,tabicl,2026-09-15,1,23.4775,21.0401,21.9126,22.5648,23.0340,23.4329,23.8219,24.2788,24.9464,25.9678
2026-09-10T11:31:07Z,2026-09-10,climatology,2026-09-16,7,16.8727,12.5600,14.8800,15.5000,16.1400,17.0000,18.2000,18.7000,19.2000,20.1400
2026-09-11T11:32:53Z,2026-09-11,climatology,2026-09-16,6,16.8727,12.5600,14.8800,15.5000,16.1400,17.0000,18.2000,18.7000,19.2000,20.1400
2026-09-12T10:57:33Z,2026-09-12,climatology,2026-09-16,5,16.9529,12.7900,14.9200,15.5000,16.2000,17.1000,18.2000,18.7200,19.2800,20.1100
2026-09-13T12:03:14Z,2026-09-13,climatology,2026-09-16,4,17.0514,13.0200,14.9600,15.5600,16.2000,17.2000,18.3600,18.8600,19.4400,20.3200
2026-09-14T13:01:16Z,2026-09-14,climatology,2026-09-16,3,17.1806,13.2500,15.0000,15.6500,16.2000,17.6000,18.6000,19.0500,19.6000,20.4500
2026-09-15T11:53:38Z,2026-09-15,climatology,2026-09-16,2,17.3486,13.4800,15.0400,15.7400,16.3200,18.0000,18.6600,19.2000,19.8400,20.6200
2026-09-16T11:48:05Z,2026-09-16,climatology,2026-09-16,1,17.5237,13.7100,15.0800,15.8100,16.4400,18.1000,18.7000,19.2000,20.0800,21.0700
2026-09-10T11:31:07Z,2026-09-10,persistence,2026-09-16,7,17.0000,11.2000,13.5000,14.8000,15.9000,17.0000,18.0000,19.2000,20.7000,22.8000
2026-09-11T11:32:53Z,2026-09-11,persistence,2026-09-16,6,16.6000,10.9000,13.2000,14.6400,15.6000,16.5000,17.6800,18.8000,20.3000,22.3000
2026-09-12T10:57:33Z,2026-09-12,persistence,2026-09-16,5,19.6000,14.2000,16.2000,17.6000,18.7000,19.7000,20.6000,21.7000,23.2000,25.0000
2026-09-13T12:03:14Z,2026-09-13,persistence,2026-09-16,4,20.4000,15.3200,17.1000,18.4000,19.5000,20.5000,21.4000,22.4000,23.6000,25.6000
2026-09-14T13:01:16Z,2026-09-14,persistence,2026-09-16,3,21.7000,17.0000,18.8000,20.0000,20.9000,21.8000,22.6000,23.5000,24.7000,26.3000
2026-09-15T11:53:38Z,2026-09-15,persistence,2026-09-16,2,23.4000,19.5000,20.9000,21.8000,22.7000,23.4000,24.2000,25.0000,26.0000,27.2000
2026-09-16T11:48:05Z,2026-09-16,persistence,2026-09-16,1,24.0000,21.4000,22.4000,23.0000,23.5000,24.0000,24.5000,25.0000,25.6000,26.6000
2026-09-10T11:31:07Z,2026-09-10,seasonal_naive,2026-09-16,7,15.2000,,,,,,,,,
2026-09-11T11:32:53Z,2026-09-11,seasonal_naive,2026-09-16,6,15.2000,,,,,,,,,
2026-09-12T10:57:33Z,2026-09-12,seasonal_naive,2026-09-16,5,15.2000,,,,,,,,,
2026-09-13T12:03:14Z,2026-09-13,seasonal_naive,2026-09-16,4,15.2000,,,,,,,,,
2026-09-14T13:01:16Z,2026-09-14,seasonal_naive,2026-09-16,3,15.2000,,,,,,,,,
2026-09-15T11:53:38Z,2026-09-15,seasonal_naive,2026-09-16,2,15.2000,,,,,,,,,
2026-09-16T11:48:05Z,2026-09-16,seasonal_naive,2026-09-16,1,15.2000,,,,,,,,,
2026-09-10T11:31:07Z,2026-09-10,tabicl,2026-09-16,7,18.4831,13.7145,15.5412,16.7063,17.6392,18.4988,19.3734,20.3660,21.5523,23.1950
2026-09-11T11:32:53Z,2026-09-11,tabicl,2026-09-16,6,18.6036,14.2903,15.8424,16.8554,17.7068,18.5181,19.3285,20.2631,21.4234,23.0424
2026-09-12T10:57:33Z,2026-09-12,tabicl,2026-09-16,5,19.2560,15.0392,16.4582,17.4697,18.3145,19.1190,19.9019,20.8337,21.9823,23.6223
2026-09-13T12:03:14Z,2026-09-13,tabicl,2026-09-16,4,20.1722,16.2151,17.5482,18.5496,19.3222,20.0308,20.7243,21.5557,22.6395,24.2191
2026-09-14T13:01:16Z,2026-09-14,tabicl,2026-09-16,3,21.2165,17.7662,18.9358,19.8360,20.5232,21.1398,21.7520,22.4392,23.3592,24.7065
2026-09-15T11:53:38Z,2026-09-15,tabicl,2026-09-16,2,23.1222,20.1559,21.1752,21.9579,22.5436,23.0635,23.5761,24.1539,24.9683,26.2037
2026-09-16T11:48:05Z,2026-09-16,tabicl,2026-09-16,1,23.9284,21.5699,22.4173,23.0698,23.5223,23.9308,24.3059,24.7245,25.3390,26.3286
2026-09-11T11:32:53Z,2026-09-11,climatology,2026-09-17,7,16.5727,12.2400,14.4400,15.3800,16.1200,17.0000,18.0400,18.6400,19.0800,19.8000
2026-09-12T10:57:33Z,2026-09-12,climatology,2026-09-17,6,16.5727,12.2400,14.4400,15.3800,16.1200,17.0000,18.0400,18.6400,19.0800,19.8000
2026-09-13T12:03:14Z,2026-09-13,climatology,2026-09-17,5,16.6853,12.3100,14.4600,15.4700,16.2000,17.1000,18.1600,18.7000,19.2000,20.1100
2026-09-14T13:01:16Z,2026-09-14,climatology,2026-09-17,4,16.8286,12.3800,14.4800,15.5000,16.2000,17.2000,18.2000,18.7000,19.2400,20.3200
2026-09-15T11:53:38Z,2026-09-15,climatology,2026-09-17,3,17.0111,12.4500,14.5000,15.5000,16.2000,17.2500,18.2000,18.8000,19.4000,20.4500
2026-09-16T11:48:05Z,2026-09-16,climatology,2026-09-17,2,17.2000,12.5200,14.6000,15.5000,16.3200,17.3000,18.4400,18.9600,19.8000,20.6200
2026-09-17T11:51:26Z,2026-09-17,climatology,2026-09-17,1,17.2289,12.5900,14.7000,15.5300,16.4400,17.6500,18.3600,18.8800,19.7000,20.5900
2026-09-11T11:32:53Z,2026-09-11,persistence,2026-09-17,7,16.6000,10.8000,13.1000,14.4000,15.5000,16.6000,17.6000,18.8000,20.3000,22.4000
2026-09-12T10:57:33Z,2026-09-12,persistence,2026-09-17,6,19.6000,13.9000,16.2000,17.6700,18.6000,19.5000,20.6400,21.8000,23.3000,25.3000
2026-09-13T12:03:14Z,2026-09-13,persistence,2026-09-17,5,20.4000,15.0000,17.0000,18.4000,19.5000,20.5000,21.4000,22.5000,24.0000,25.8000
2026-09-14T13:01:16Z,2026-09-14,persistence,2026-09-17,4,21.7000,16.6300,18.4000,19.7000,20.8000,21.8000,22.7000,23.7100,24.9000,26.9000
2026-09-15T11:53:38Z,2026-09-15,persistence,2026-09-17,3,23.4000,18.7000,20.5000,21.7000,22.6000,23.5000,24.3000,25.2000,26.4000,28.0000
2026-09-16T11:48:05Z,2026-09-16,persistence,2026-09-17,2,24.0000,20.1000,21.5000,22.4000,23.3000,24.0000,24.8000,25.6000,26.6000,27.8000
2026-09-17T11:51:26Z,2026-09-17,persistence,2026-09-17,1,18.3000,15.7000,16.7000,17.3000,17.8000,18.3000,18.8000,19.3000,19.9000,20.9000
2026-09-11T11:32:53Z,2026-09-11,seasonal_naive,2026-09-17,7,16.5000,,,,,,,,,
2026-09-12T10:57:33Z,2026-09-12,seasonal_naive,2026-09-17,6,16.5000,,,,,,,,,
2026-09-13T12:03:14Z,2026-09-13,seasonal_naive,2026-09-17,5,16.5000,,,,,,,,,
2026-09-14T13:01:16Z,2026-09-14,seasonal_naive,2026-09-17,4,16.5000,,,,,,,,,
2026-09-15T11:53:38Z,2026-09-15,seasonal_naive,2026-09-17,3,16.5000,,,,,,,,,
2026-09-16T11:48:05Z,2026-09-16,seasonal_naive,2026-09-17,2,16.5000,,,,,,,,,
2026-09-17T11:51:26Z,2026-09-17,seasonal_naive,2026-09-17,1,16.5000,,,,,,,,,
2026-09-11T11:32:53Z,2026-09-11,tabicl,2026-09-17,7,18.4582,13.9713,15.6357,16.6902,17.5705,18.3976,19.2275,20.1774,21.3648,23.0296
2026-09-12T10:57:33Z,2026-09-12,tabicl,2026-09-17,6,19.1437,14.8040,16.2994,17.3316,18.2003,19.0217,19.8319,20.7804,21.9543,23.6316
2026-09-13T12:03:14Z,2026-09-13,tabicl,2026-09-17,5,19.8624,15.7691,17.1777,18.1971,18.9963,19.7337,20.4610,21.3191,22.4354,24.0762
2026-09-14T13:01:16Z,2026-09-14,tabicl,2026-09-17,4,20.7354,17.0115,18.2889,19.2495,19.9997,20.6775,21.3431,22.0870,23.0591,24.4906
2026-09-15T11:53:38Z,2026-09-15,tabicl,2026-09-17,3,22.5332,19.1581,20.2998,21.1807,21.8647,22.4829,23.0878,23.7598,24.6700,26.0251
2026-09-16T11:48:05Z,2026-09-16,tabicl,2026-09-17,2,23.5807,20.6390,21.6622,22.4627,23.0429,23.5794,24.0842,24.6351,25.4059,26.5847
2026-09-17T11:51:26Z,2026-09-17,tabicl,2026-09-17,1,18.2271,15.6442,16.5661,17.2241,17.7134,18.1885,18.6930,19.2653,19.9553,20.9012
2026-09-12T10:57:33Z,2026-09-12,climatology,2026-09-18,7,16.3818,11.8600,13.2800,15.1200,16.1200,17.0000,17.4400,18.3600,19.0800,19.8000
2026-09-13T12:03:14Z,2026-09-13,climatology,2026-09-18,6,16.3818,11.8600,13.2800,15.1200,16.1200,17.0000,17.4400,18.3600,19.0800,19.8000
2026-09-14T13:01:16Z,2026-09-14,climatology,2026-09-18,5,16.5382,11.8900,13.3200,15.1800,16.2000,17.1000,17.8600,18.6100,19.2000,20.1100
2026-09-15T11:53:38Z,2026-09-15,climatology,2026-09-18,4,16.7343,11.9200,13.3600,15.2600,16.2000,17.2000,18.0800,18.6800,19.2400,20.3800
2026-09-16T11:48:05Z,2026-09-16,climatology,2026-09-18,3,16.9361,11.9500,13.4000,15.3500,16.2000,17.2000,18.2000,18.8000,19.4000,20.6500
2026-09-17T11:51:26Z,2026-09-17,climatology,2026-09-18,2,16.9730,11.9800,13.6000,15.4400,16.3200,17.2000,18.2000,18.7400,19.3600,20.6200
2026-09-18T11:27:25Z,2026-09-18,climatology,2026-09-18,1,16.9868,12.0100,13.8000,15.5300,16.4400,17.2500,18.2000,18.6900,19.3200,20.5900
2026-09-12T10:57:33Z,2026-09-12,persistence,2026-09-18,7,19.6000,13.8000,16.1000,17.4000,18.5000,19.6000,20.6000,21.8000,23.3000,25.4000
2026-09-13T12:03:14Z,2026-09-13,persistence,2026-09-18,6,20.4000,14.7000,17.0000,18.5000,19.4000,20.3000,21.4000,22.6000,24.1000,26.1000
2026-09-14T13:01:16Z,2026-09-14,persistence,2026-09-18,5,21.7000,16.3000,18.3000,19.7000,20.8000,21.8000,22.7000,23.8000,25.3000,27.1000
2026-09-15T11:53:38Z,2026-09-15,persistence,2026-09-18,4,23.4000,18.3400,20.1000,21.4000,22.5000,23.5000,24.4000,25.4800,26.6200,28.6000
2026-09-16T11:48:05Z,2026-09-16,persistence,2026-09-18,3,24.0000,19.3000,21.1000,22.3000,23.2400,24.1000,24.9000,25.8200,27.0000,28.6000
2026-09-17T11:51:26Z,2026-09-17,persistence,2026-09-18,2,18.3000,14.4000,15.8000,16.7000,17.6000,18.3000,19.1000,19.9000,20.9000,22.1000
2026-09-18T11:27:25Z,2026-09-18,persistence,2026-09-18,1,17.5000,14.9000,15.9000,16.5000,17.0000,17.5000,18.0000,18.5000,19.1000,20.1000
2026-09-12T10:57:33Z,2026-09-12,seasonal_naive,2026-09-18,7,18.2000,,,,,,,,,
2026-09-13T12:03:14Z,2026-09-13,seasonal_naive,2026-09-18,6,18.2000,,,,,,,,,
2026-09-14T13:01:16Z,2026-09-14,seasonal_naive,2026-09-18,5,18.2000,,,,,,,,,
2026-09-15T11:53:38Z,2026-09-15,seasonal_naive,2026-09-18,4,18.2000,,,,,,,,,
2026-09-16T11:48:05Z,2026-09-16,seasonal_naive,2026-09-18,3,18.2000,,,,,,,,,
2026-09-17T11:51:26Z,2026-09-17,seasonal_naive,2026-09-18,2,18.2000,,,,,,,,,
2026-09-18T11:27:25Z,2026-09-18,seasonal_naive,2026-09-18,1,18.2000,,,,,,,,,
2026-09-12T10:57:33Z,2026-09-12,tabicl,2026-09-18,7,19.0150,14.5318,16.1089,17.1737,18.0700,18.9120,19.7511,20.7170,21.9191,23.6416
2026-09-13T12:03:14Z,2026-09-13,tabicl,2026-09-18,6,19.6145,15.3801,16.8601,17.9035,18.7345,19.5015,20.2612,21.1443,22.2956,24.0024
2026-09-14T13:01:16Z,2026-09-14,tabicl,2026-09-18,5,20.2592,16.2715,17.6684,18.6881,19.4995,20.2300,20.9425,21.7307,22.7549,24.2763
2026-09-15T11:53:38Z,2026-09-15,tabicl,2026-09-18,4,21.9058,18.1740,19.4279,20.3867,21.1565,21.8602,22.5463,23.3028,24.2954,25.7469
2026-09-16T11:48:05Z,2026-09-16,tabicl,2026-09-18,3,23.1831,19.7814,20.9444,21.8587,22.5453,23.1841,23.7856,24.4435,25.3334,26.6532
2026-09-17T11:51:26Z,2026-09-17,tabicl,2026-09-18,2,18.1495,15.0134,16.1641,16.9642,17.5785,18.1548,18.7593,19.4362,20.2452,21.3451
2026-09-18T11:27:25Z,2026-09-18,tabicl,2026-09-18,1,17.6511,15.0873,15.9354,16.5504,17.0171,17.4930,18.0155,18.6154,19.3805,20.4703
2026-09-13T12:03:14Z,2026-09-13,climatology,2026-09-19,7,16.2212,11.8600,13.2800,14.8800,15.7400,16.5000,17.2200,18.2000,19.0800,19.8000
2026-09-14T13:01:16Z,2026-09-14,climatology,2026-09-19,6,16.2212,11.8600,13.2800,14.8800,15.7400,16.5000,17.2200,18.2000,19.0800,19.8000
2026-09-15T11:53:38Z,2026-09-15,climatology,2026-09-19,5,16.4324,11.8900,13.3200,15.1200,15.8800,16.7500,17.2800,18.2400,19.2000,20.1100
2026-09-16T11:48:05Z,2026-09-16,climatology,2026-09-19,4,16.6486,11.9200,13.3600,15.2400,16.0400,17.0000,17.5800,18.5200,19.2400,20.3800
2026-09-17T11:51:26Z,2026-09-17,climatology,2026-09-19,3,16.6944,11.9500,13.4000,15.3000,16.2000,17.1000,18.0000,18.4500,19.2000,20.3500
2026-09-18T11:27:25Z,2026-09-18,climatology,2026-09-19,2,16.7162,11.9800,13.4000,15.3600,16.2000,17.2000,17.8000,18.3600,19.2000,20.3200
2026-09-19T11:11:06Z,2026-09-19,climatology,2026-09-19,1,16.7368,12.0100,13.4000,15.4100,16.2000,17.2000,17.6000,18.2900,19.2000,20.2900
2026-09-13T12:03:14Z,2026-09-13,persistence,2026-09-19,7,20.4000,14.6000,16.9000,18.2000,19.3000,20.4000,21.4000,22.6000,24.1000,26.2000
2026-09-14T13:01:16Z,2026-09-14,persistence,2026-09-19,6,21.7000,16.0000,18.3000,19.7300,20.6400,21.6000,22.7000,23.9000,25.4000,27.4000
2026-09-15T11:53:38Z,2026-09-15,persistence,2026-09-19,5,23.4000,18.0000,20.0000,21.4000,22.5000,23.5000,24.4000,25.5000,27.0000,28.8000
2026-09-16T11:48:05Z,2026-09-16,persistence,2026-09-19,4,24.0000,18.9500,20.7000,22.0000,23.1000,24.1000,25.0000,26.1000,27.3000,29.2000
2026-09-17T11:51:26Z,2026-09-17,persistence,2026-09-19,3,18.3000,13.6000,15.4000,16.6000,17.5000,18.4000,19.2000,20.1000,21.3000,22.9000
2026-09-18T11:27:25Z,2026-09-18,persistence,2026-09-19,2,17.5000,13.6000,15.0000,15.9000,16.8000,17.5000,18.3000,19.1000,20.1000,21.3000
2026-09-19T11:11:06Z,2026-09-19,persistence,2026-09-19,1,17.5000,14.9000,15.9000,16.5000,17.0000,17.5000,18.0000,18.5000,19.1000,20.1000
2026-09-13T12:03:14Z,2026-09-13,seasonal_naive,2026-09-19,7,20.5000,,,,,,,,,
2026-09-14T13:01:16Z,2026-09-14,seasonal_naive,2026-09-19,6,20.5000,,,,,,,,,
2026-09-15T11:53:38Z,2026-09-15,seasonal_naive,2026-09-19,5,20.5000,,,,,,,,,
2026-09-16T11:48:05Z,2026-09-16,seasonal_naive,2026-09-19,4,20.5000,,,,,,,,,
2026-09-17T11:51:26Z,2026-09-17,seasonal_naive,2026-09-19,3,20.5000,,,,,,,,,
2026-09-18T11:27:25Z,2026-09-18,seasonal_naive,2026-09-19,2,20.5000,,,,,,,,,
2026-09-19T11:11:06Z,2026-09-19,seasonal_naive,2026-09-19,1,20.5000,,,,,,,,,
2026-09-13T12:03:14Z,2026-09-13,tabicl,2026-09-19,7,19.5390,15.1819,16.7145,17.7760,18.6333,19.4198,20.2064,21.1143,22.3034,24.0948
2026-09-14T13:01:16Z,2026-09-14,tabicl,2026-09-19,6,20.0135,15.8352,17.3140,18.3725,19.2246,19.9877,20.7316,21.5516,22.6281,24.2531
2026-09-15T11:53:38Z,2026-09-15,tabicl,2026-09-19,5,21.4067,17.4100,18.7580,19.7693,20.5992,21.3590,22.1037,22.9208,23.9804,25.5156
2026-09-16T11:48:05Z,2026-09-16,tabicl,2026-09-19,4,22.8485,19.0914,20.3698,21.3691,22.1408,22.8573,23.5338,24.2714,25.2460,26.6665
2026-09-17T11:51:26Z,2026-09-17,tabicl,2026-09-19,3,18.3497,14.8831,16.1740,17.0534,17.7353,18.3743,19.0371,19.7840,20.6722,21.8828
2026-09-18T11:27:25Z,2026-09-18,tabicl,2026-09-19,2,17.4873,14.3828,15.4324,16.1735,16.7629,17.3391,17.9651,18.6865,19.5769,20.8427
2026-09-19T11:11:06Z,2026-09-19,tabicl,2026-09-19,1,18.0046,15.8518,16.5764,17.0906,17.4557,17.8297,18.2347,18.7487,19.4283,20.4070
2026-09-14T13:01:16Z,2026-09-14,climatology,2026-09-20,7,16.0818,11.8600,13.2800,14.7600,15.4800,16.2000,17.2000,18.0800,19.0800,19.8000
2026-09-15T11:53:38Z,2026-09-15,climatology,2026-09-20,6,16.0818,11.8600,13.2800,14.7600,15.4800,16.2000,17.2000,18.0800,19.0800,19.8000
2026-09-16T11:48:05Z,2026-09-16,climatology,2026-09-20,5,16.3147,11.8900,13.3200,14.9400,15.5600,16.3500,17.2000,18.2000,19.2000,20.1100
2026-09-17T11:51:26Z,2026-09-17,climatology,2026-09-20,4,16.3714,11.9200,13.3600,15.0400,15.6800,16.5000,17.2400,18.2000,19.2000,20.0800
2026-09-18T11:27:25Z,2026-09-18,climatology,2026-09-20,3,16.4028,11.9500,13.4000,15.1000,15.8000,16.7500,17.3000,18.2000,19.2000,20.0500
2026-09-19T11:11:06Z,2026-09-19,climatology,2026-09-20,2,16.4324,11.9800,13.4000,15.1600,15.8000,17.0000,17.4200,18.2000,19.1400,20.0200
2026-09-20T11:35:50Z,2026-09-20,climatology,2026-09-20,1,16.5132,12.0100,13.4000,15.2200,15.8000,17.1000,17.5000,18.2000,19.2000,19.9900
2026-09-14T13:01:16Z,2026-09-14,persistence,2026-09-20,7,21.7000,15.9000,18.2000,19.5000,20.6000,21.7000,22.7000,23.9000,25.4000,27.5000
2026-09-15T11:53:38Z,2026-09-15,persistence,2026-09-20,6,23.4000,17.7000,20.0000,21.4600,22.3800,23.3000,24.4200,25.6000,27.1000,29.1000
2026-09-16T11:48:05Z,2026-09-16,persistence,2026-09-20,5,24.0000,18.6000,20.6000,22.0000,23.1000,24.1000,25.0000,26.1000,27.6000,29.4000
2026-09-17T11:51:26Z,2026-09-17,persistence,2026-09-20,4,18.3000,13.2600,15.0000,16.3000,17.4000,18.4000,19.3000,20.4000,21.5800,23.5000
2026-09-18T11:27:25Z,2026-09-18,persistence,2026-09-20,3,17.5000,12.8000,14.6000,15.8000,16.7000,17.6000,18.4000,19.3000,20.5000,22.1000
2026-09-19T11:11:06Z,2026-09-19,persistence,2026-09-20,2,17.5000,13.6000,15.0000,15.9000,16.8000,17.5000,18.3000,19.1000,20.1000,21.3000
2026-09-20T11:35:50Z,2026-09-20,persistence,2026-09-20,1,19.5000,16.9000,17.9000,18.5000,19.0000,19.5000,20.0000,20.5000,21.1000,22.1000
2026-09-14T13:01:16Z,2026-09-14,seasonal_naive,2026-09-20,7,20.8000,,,,,,,,,
2026-09-15T11:53:38Z,2026-09-15,seasonal_naive,2026-09-20,6,20.8000,,,,,,,,,
2026-09-16T11:48:05Z,2026-09-16,seasonal_naive,2026-09-20,5,20.8000,,,,,,,,,
2026-09-17T11:51:26Z,2026-09-17,seasonal_naive,2026-09-20,4,20.8000,,,,,,,,,
2026-09-18T11:27:25Z,2026-09-18,seasonal_naive,2026-09-20,3,20.8000,,,,,,,,,
2026-09-19T11:11:06Z,2026-09-19,seasonal_naive,2026-09-20,2,20.8000,,,,,,,,,
2026-09-20T11:35:50Z,2026-09-20,seasonal_naive,2026-09-20,1,20.8000,,,,,,,,,
2026-09-14T13:01:16Z,2026-09-14,tabicl,2026-09-20,7,19.9555,15.6534,17.1858,18.2635,19.1383,19.9184,20.6804,21.5225,22.6410,24.3632
2026-09-15T11:53:38Z,2026-09-15,tabicl,2026-09-20,6,21.1127,16.9266,18.3457,19.3925,20.2608,21.0577,21.8406,22.6993,23.8090,25.4136
2026-09-16T11:48:05Z,2026-09-16,tabicl,2026-09-20,5,22.6472,18.6424,20.0079,21.0633,21.8921,22.6543,23.3794,24.1692,25.2079,26.7152
2026-09-17T11:51:26Z,2026-09-17,tabicl,2026-09-20,4,18.4902,14.8261,16.2034,17.1302,17.8504,18.5264,19.2247,20.0117,20.9469,22.2226
2026-09-18T11:27:25Z,2026-09-18,tabicl,2026-09-20,3,17.5831,14.1446,15.3268,16.1449,16.8043,17.4440,18.1283,18.9260,19.9017,21.2801
2026-09-19T11:11:06Z,2026-09-19,tabicl,2026-09-20,2,18.1282,15.5556,16.4201,17.0296,17.4905,17.9537,18.4393,19.0521,19.8272,20.9577
2026-09-20T11:35:50Z,2026-09-20,tabicl,2026-09-20,1,20.0779,17.5889,18.4693,19.1065,19.5929,20.0077,20.4169,20.9396,21.6443,22.6177
2026-09-15T11:53:38Z,2026-09-15,climatology,2026-09-21,7,15.9212,11.8600,13.2800,14.4600,15.3600,15.8000,17.0400,17.3800,18.6200,19.8000
2026-09-16T11:48:05Z,2026-09-16,climatology,2026-09-21,6,15.9212,11.8600,13.2800,14.4600,15.3600,15.8000,17.0400,17.3800,18.6200,19.8000
2026-09-17T11:51:26Z,2026-09-17,climatology,2026-09-21,5,15.9912,11.8900,13.3200,14.4900,15.4200,16.0000,17.1600,17.5700,18.5400,19.7500
2026-09-18T11:27:25Z,2026-09-18,climatology,2026-09-21,4,16.0343,11.9200,13.3600,14.6000,15.4600,16.2000,17.2000,17.5000,18.4200,19.7000
2026-09-19T11:11:06Z,2026-09-19,climatology,2026-09-21,3,16.0750,11.9500,13.4000,14.7500,15.5000,16.3500,17.2000,17.5000,18.3000,19.6500
2026-09-20T11:35:50Z,2026-09-20,climatology,2026-09-21,2,16.1676,11.9800,13.4000,14.9000,15.6200,16.5000,17.2600,17.6400,18.7800,19.6600
2026-09-21T13:00:07Z,2026-09-21,climatology,2026-09-21,1,16.2526,12.0100,13.4000,15.0200,15.7400,16.7500,17.3400,18.1300,19.0800,19.6200
2026-09-15T11:53:38Z,2026-09-15,persistence,2026-09-21,7,23.4000,17.6000,19.9000,21.2000,22.3000,23.4000,24.4000,25.6000,27.1000,29.2000
2026-09-16T11:48:05Z,2026-09-16,persistence,2026-09-21,6,24.0000,18.3000,20.6000,22.0900,23.0000,23.9000,25.0800,26.2000,27.7000,29.7000
2026-09-17T11:51:26Z,2026-09-17,persistence,2026-09-21,5,18.3000,12.9000,14.9000,16.3000,17.4000,18.4000,19.3000,20.4000,21.9000,23.7000
2026-09-18T11:27:25Z,2026-09-18,persistence,2026-09-21,4,17.5000,12.4700,14.2000,15.5000,16.6000,17.6000,18.5000,19.5900,20.7600,22.7000
2026-09-19T11:11:06Z,2026-09-19,persistence,2026-09-21,3,17.5000,12.8000,14.6000,15.8000,16.7000,17.5500,18.4000,19.3000,20.5000,22.1000
2026-09-20T11:35:50Z,2026-09-20,persistence,2026-09-21,2,19.5000,15.6000,17.0000,17.9000,18.8000,19.5000,20.3000,21.1000,22.1000,23.3000
2026-09-21T13:00:07Z,2026-09-21,persistence,2026-09-21,1,19.4000,16.8000,17.8000,18.4000,18.9000,19.4000,19.9000,20.4000,21.0000,22.0000
2026-09-15T11:53:38Z,2026-09-15,seasonal_naive,2026-09-21,7,15.5000,,,,,,,,,
2026-09-16T11:48:05Z,2026-09-16,seasonal_naive,2026-09-21,6,15.5000,,,,,,,,,
2026-09-17T11:51:26Z,2026-09-17,seasonal_naive,2026-09-21,5,15.5000,,,,,,,,,
2026-09-18T11:27:25Z,2026-09-18,seasonal_naive,2026-09-21,4,15.5000,,,,,,,,,
2026-09-19T11:11:06Z,2026-09-19,seasonal_naive,2026-09-21,3,15.5000,,,,,,,,,
2026-09-20T11:35:50Z,2026-09-20,seasonal_naive,2026-09-21,2,15.5000,,,,,,,,,
2026-09-21T13:00:07Z,2026-09-21,seasonal_naive,2026-09-21,1,15.5000,,,,,,,,,
2026-09-15T11:53:38Z,2026-09-15,tabicl,2026-09-21,7,21.0931,16.7006,18.1975,19.2833,20.1919,21.0208,21.8345,22.7313,23.9037,25.6229
2026-09-16T11:48:05Z,2026-09-16,tabicl,2026-09-21,6,22.5452,18.2796,19.7417,20.8536,21.7415,22.5478,23.3196,24.1623,25.2667,26.8800
2026-09-17T11:51:26Z,2026-09-17,tabicl,2026-09-21,5,18.6434,14.8034,16.2525,17.2194,17.9668,18.6799,19.4043,20.2291,21.2065,22.5434
2026-09-18T11:27:25Z,2026-09-18,tabicl,2026-09-21,4,17.7753,14.0814,15.3594,16.2366,16.9452,17.6366,18.3661,19.2234,20.2615,21.7218
2026-09-19T11:11:06Z,2026-09-19,tabicl,2026-09-21,3,18.3632,15.4138,16.3986,17.0905,17.6320,18.1761,18.7285,19.4345,20.3132,21.5893
2026-09-20T11:35:50Z,2026-09-20,tabicl,2026-09-21,2,20.0898,16.9141,17.9635,18.7523,19.3872,19.9718,20.5584,21.2506,22.1521,23.4052
2026-09-21T13:00:07Z,2026-09-21,tabicl,2026-09-21,1,20.1539,17.5224,18.4023,19.0388,19.5241,20.0049,20.5051,21.1159,21.9106,22.9596
2026-09-16T11:48:05Z,2026-09-16,climatology,2026-09-22,7,15.9242,11.8400,13.2800,14.4600,15.4800,16.0000,17.0400,17.3800,18.4400,19.8000
2026-09-17T11:51:26Z,2026-09-17,climatology,2026-09-22,6,15.9242,11.8400,13.2800,14.4600,15.4800,16.0000,17.0400,17.3800,18.4400,19.8000
2026-09-18T11:27:25Z,2026-09-18,climatology,2026-09-22,5,15.9706,11.8600,13.3200,14.4900,15.5600,16.1000,17.1600,17.5000,18.3600,19.7500
2026-09-19T11:11:06Z,2026-09-19,climatology,2026-09-22,4,16.0143,11.8800,13.3600,14.6000,15.6800,16.2000,17.2000,17.5000,18.2800,19.7000
2026-09-20T11:35:50Z,2026-09-20,climatology,2026-09-22,3,16.1111,11.9000,13.4000,14.7500,15.8000,16.3500,17.2000,17.5000,18.6000,19.7000
2026-09-21T13:00:07Z,2026-09-21,climatology,2026-09-22,2,16.2000,11.9200,13.4000,14.9000,15.8000,16.5000,17.2600,17.6400,18.8400,19.6600
2026-09-22T11:50:23Z,2026-09-22,climatology,2026-09-22,1,16.2342,11.9400,13.4000,15.0400,15.8000,16.7500,17.3400,17.5000,18.7800,19.6200
2026-09-16T11:48:05Z,2026-09-16,persistence,2026-09-22,7,24.0000,18.2000,20.5000,21.8000,22.9000,24.0000,25.0000,26.2000,27.7000,29.8000
